ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
285.00	120.00	133.00	0.00	211.00	7475.00	0.48	1.14	1.22	272.00	7475.00	35.43	25.00	57.00	7.56	57.21	3.48	0.00	35.43	0.00	0.00	0.00	0.58	211.00	1.87	0.08	0.01	7.54	0.23	27.45	1712.93	102514.61	
286.00	647.00	128.00	0.00	208.00	12121.00	0.71	1.42	1.53	294.00	12121.00	58.27	25.00	96.00	21.28	453.04	7.50	0.00	58.27	0.00	0.00	0.00	0.57	208.00	1.84	0.07	0.00	8.29	0.11	92.22	-5815.73	4043323.00	
287.00	58.00	408.00	0.00	207.00	5898.00	0.38	1.08	0.98	288.00	5898.00	28.49	25.00	34.00	2.03	4.12	1.28	0.00	28.49	0.00	0.00	0.00	0.55	207.00	1.83	0.04	0.04	5.19	0.52	2.34	9.51	311.32	
288.00	49.00	233.00	0.00	205.00	5538.00	0.67	1.35	1.93	238.00	5538.00	27.01	24.00	31.00	1.46	2.13	0.89	0.00	27.01	0.00	0.00	0.00	0.58	205.00	1.81	0.04	0.06	4.51	0.60	1.36	8.07	116.07	
289.00	1022.00	239.00	0.00	205.00	6669.00	0.84	1.82	2.16	285.00	6669.00	32.53	25.00	43.00	4.59	21.11	3.04	0.00	32.53	0.00	0.00	0.00	0.64	205.00	1.81	0.00	0.01	7.11	0.25	15.09	98.66	7144.72	
290.00	601.00	640.00	0.00	205.00	8078.00	0.75	1.51	2.28	272.00	8078.00	39.40	25.00	61.00	10.12	102.48	5.41	0.00	39.40	0.00	0.00	0.00	0.59	205.00	1.81	0.00	0.00	8.00	0.10	45.04	1557.05	215707.16	
291.00	1288.00	683.00	0.00	203.00	6792.00	0.57	1.21	1.69	238.00	6792.00	33.46	24.00	45.00	5.50	30.29	2.70	0.00	33.46	0.00	0.00	0.00	0.56	203.00	1.79	0.03	0.01	7.21	0.24	12.27	7.88	18346.62	
292.00	707.00	602.00	0.00	198.00	8247.00	0.82	1.74	0.49	320.00	8247.00	41.65	25.00	56.00	9.82	96.39	4.12	0.00	41.65	0.00	0.00	0.00	0.63	198.00	1.75	0.06	0.01	7.41	0.24	20.06	-1477.71	181253.97	
293.00	1383.00	359.00	0.00	194.00	9109.00	0.90	2.30	1.63	250.00	9109.00	46.95	25.00	74.00	15.16	229.74	5.85	0.00	46.95	0.00	0.00	0.00	0.66	194.00	1.72	0.00	0.00	8.02	0.13	54.48	1859.60	1002425.88	
294.00	657.00	615.00	0.00	189.00	6831.00	0.68	1.37	0.11	234.00	6831.00	36.14	25.00	45.00	5.53	30.58	2.99	0.00	36.14	0.00	0.00	0.00	0.55	189.00	1.67	0.05	0.01	7.09	0.21	14.05	-361.41	16397.10	
295.00	219.00	422.00	0.00	186.00	6477.00	0.50	1.15	2.96	224.00	6477.00	34.82	25.00	47.00	5.75	33.07	3.62	0.00	34.82	0.00	0.00	0.00	0.54	186.00	1.64	0.00	0.01	7.20	0.28	17.29	-282.57	21024.91	
296.00	1029.00	648.00	0.00	186.00	5234.00	0.81	1.70	1.66	198.00	5234.00	28.14	22.00	34.00	2.63	6.92	1.60	0.00	28.14	0.00	0.00	0.00	0.60	186.00	1.64	0.01	0.02	6.01	0.41	4.11	19.74	1141.72	
297.00	964.00	226.00	0.00	183.00	5767.00	0.80	1.68	0.02	220.00	5767.00	31.51	24.00	41.00	4.49	20.15	2.02	0.00	31.51	0.00	0.00	0.00	0.59	183.00	1.62	0.05	0.01	6.57	0.35	4.77	146.52	8957.53	
298.00	277.00	852.00	0.00	183.00	9485.00	0.90	2.30	3.09	240.00	9485.00	51.83	25.00	96.00	20.43	417.21	7.79	0.00	51.83	0.00	0.00	0.00	0.64	183.00	1.62	0.00	0.00	8.04	0.13	78.54	22713.60	4007220.75	
299.00	107.00	6.00	0.00	182.00	6658.00	0.43	1.11	2.56	210.00	6658.00	36.58	23.00	58.00	6.15	37.80	3.48	0.00	36.58	0.00	0.00	0.00	0.54	182.00	1.61	0.03	0.01	7.00	0.28	18.76	188.72	35326.21	
300.00	519.00	752.00	0.00	179.00	5539.00	0.74	1.49	1.60	216.00	5539.00	30.94	25.00	37.00	3.10	9.60	1.77	0.00	30.94	0.00	0.00	0.00	0.58	179.00	1.58	0.05	0.02	6.14	0.41	4.43	-15.27	1815.05	
301.00	1375.00	68.00	0.00	175.00	5271.00	0.78	1.61	2.12	238.00	5271.00	30.12	20.00	39.00	3.98	15.86	2.30	0.00	30.12	0.00	0.00	0.00	0.59	175.00	1.55	0.04	0.01	6.63	0.34	8.49	74.48	5240.32	
302.00	106.00	654.00	0.00	174.00	4680.00	0.49	1.15	1.83	195.00	4680.00	26.90	24.00	29.00	1.09	1.18	0.83	0.00	26.90	0.00	0.00	0.00	0.55	174.00	1.54	0.03	0.10	3.84	0.65	1.11	-1.48	28.07	
303.00	1069.00	364.00	0.00	173.00	4805.00	0.79	1.63	2.36	225.00	4805.00	27.77	25.00	31.00	1.20	1.43	1.28	0.00	27.77	0.00	0.00	0.00	0.61	173.00	1.53	0.00	0.07	4.18	0.54	1.94	0.50	27.21	
304.00	1337.00	418.00	0.00	173.00	5744.00	0.68	1.36	1.88	208.00	5744.00	33.20	25.00	45.00	5.84	34.16	3.34	0.00	33.20	0.00	0.00	0.00	0.54	173.00	1.53	0.00	0.01	7.12	0.25	16.48	299.22	22255.14	
305.00	115.00	284.00	0.00	163.00	4532.00	0.87	2.06	1.42	200.00	4532.00	27.80	25.00	33.00	1.64	2.70	1.10	0.00	27.80	0.00	0.00	0.00	0.59	163.00	1.44	0.06	0.05	4.65	0.54	1.80	-1.87	138.10	
306.00	455.00	24.00	0.00	158.00	5088.00	0.63	1.28	1.39	192.00	5088.00	32.20	25.00	58.00	7.06	49.86	3.48	0.00	32.20	0.00	0.00	0.00	0.53	158.00	1.40	0.06	0.01	7.03	0.29	31.35	3093.87	124054.73	
307.00	1235.00	116.00	0.00	155.00	5539.00	0.70	1.40	3.07	208.00	5539.00	35.74	25.00	50.00	6.38	40.70	3.89	0.00	35.74	0.00	0.00	0.00	0.54	155.00	1.37	0.05	0.01	7.35	0.18	20.66	133.93	30396.55	
308.00	299.00	799.00	0.00	154.00	5088.00	0.69	1.39	2.73	180.00	5088.00	33.04	25.00	44.00	5.45	29.66	3.46	0.00	33.04	0.00	0.00	0.00	0.54	154.00	1.36	0.00	0.01	7.04	0.26	13.61	207.04	17190.99	
309.00	371.00	95.00	0.00	153.00	6702.00	0.80	1.65	1.49	234.00	6702.00	43.80	23.00	76.00	14.01	196.33	7.62	0.00	43.80	0.00	0.00	0.00	0.60	153.00	1.35	0.06	0.00	7.85	0.08	115.42	4287.78	758451.69	
310.00	776.00	774.00	0.00	153.00	4766.00	0.66	1.33	2.23	182.00	4766.00	31.15	25.00	40.00	4.10	16.80	2.48	0.00	31.15	0.00	0.00	0.00	0.54	153.00	1.35	0.00	0.01	6.68	0.31	10.21	88.07	5085.82	
311.00	1068.00	171.00	0.00	149.00	4196.00	0.64	1.29	2.30	169.00	4196.00	28.16	25.00	33.00	1.96	3.83	1.44	0.00	28.16	0.00	0.00	0.00	0.55	149.00	1.32	0.00	0.04	5.21	0.44	3.31	22.32	327.98	
312.00	95.00	657.00	0.00	149.00	3929.00	0.78	1.58	2.13	208.00	3929.00	26.37	23.00	28.00	1.15	1.33	0.79	0.00	26.37	0.00	0.00	0.00	0.61	149.00	1.32	0.05	0.11	3.73	0.65	1.12	-6.47	49.23	
313.00	867.00	169.00	0.00	139.00	3999.00	0.59	1.24	1.55	180.00	3999.00	28.77	24.00	34.00	2.61	6.80	1.64	0.00	28.77	0.00	0.00	0.00	0.52	139.00	1.23	0.04	0.02	5.99	0.41	5.21	0.75	736.87	
314.00	464.00	98.00	0.00	138.00	4022.00	0.93	2.63	2.60	252.00	4022.00	29.14	25.00	39.00	3.05	9.28	2.40	0.00	29.14	0.00	0.00	0.00	0.70	138.00	1.22	0.00	0.02	5.89	0.35	11.20	173.63	3113.84	
315.00	288.00	529.00	0.00	138.00	5816.00	0.76	1.54	1.67	170.00	5816.00	42.14	25.00	61.00	9.83	96.53	5.19	0.00	42.14	0.00	0.00	0.00	0.55	138.00	1.22	0.05	0.01	7.39	0.18	35.30	-1097.75	177609.73	
316.00	67.00	387.00	0.00	130.00	3448.00	0.89	2.17	2.82	187.00	3448.00	26.52	24.00	28.00	0.93	0.86	0.94	0.00	26.52	0.00	0.00	0.00	0.62	130.00	1.15	0.04	0.10	3.59	0.53	1.61	-0.90	7.90	
317.00	157.00	585.00	0.00	128.00	3563.00	0.80	1.67	1.50	135.00	3563.00	27.84	25.00	33.00	2.22	4.91	1.53	0.00	27.84	0.00	0.00	0.00	0.54	128.00	1.13	0.00	0.03	5.41	0.47	3.51	21.92	502.09	
318.00	604.00	65.00	0.00	110.00	3148.00	0.76	1.55	2.29	144.00	3148.00	28.62	25.00	34.00	1.90	3.60	1.85	0.00	28.62	0.00	0.00	0.00	0.51	110.00	0.97	0.00	0.03	5.30	0.44	5.10	17.43	257.74	
319.00	379.00	265.00	0.00	110.00	2974.00	0.75	1.50	3.00	117.00	2974.00	27.04	22.00	30.00	1.51	2.27	1.17	0.00	27.04	0.00	0.00	0.00	0.51	110.00	0.97	0.03	0.05	4.62	0.53	2.07	-2.62	118.87	
320.00	690.00	158.00	0.00	109.00	3222.00	0.56	1.21	0.02	120.00	3222.00	29.56	24.00	35.00	2.71	7.36	1.69	0.00	29.56	0.00	0.00	0.00	0.48	109.00	0.96	0.06	0.02	5.68	0.38	5.06	-8.84	952.88	
321.00	1040.00	606.00	0.00	107.00	3163.00	0.50	1.16	2.47	132.00	3163.00	29.56	24.00	37.00	3.17	10.06	2.40	0.00	29.56	0.00	0.00	0.00	0.47	107.00	0.95	0.03	0.02	6.16	0.35	7.35	96.90	2439.79	
322.00	2.00	527.00	0.00	106.00	3587.00	0.95	3.20	1.50	120.00	3587.00	33.84	24.00	60.00	9.54	91.05	4.56	0.00	33.84	0.00	0.00	0.00	0.61	106.00	0.94	0.05	0.02	6.45	0.21	40.95	4360.65	196358.16	
323.00	1047.00	198.00	0.00	103.00	2810.00	0.81	1.72	1.90	126.00	2810.00	27.28	24.00	29.00	1.22	1.50	1.32	0.00	27.28	0.00	0.00	0.00	0.52	103.00	0.91	0.00	0.07	4.21	0.53	2.43	-0.77	16.96	
324.00	983.00	2.00	0.00	102.00	4562.00	0.92	2.55	3.06	126.00	4562.00	44.73	25.00	83.00	16.40	268.87	7.95	0.00	44.73	0.00	0.00	0.00	0.57	102.00	0.90	0.05	0.01	7.13	0.11	110.39	16467.69	1538276.50	
325.00	485.00	184.00	0.00	99.00	2595.00	0.76	1.53	2.12	130.00	2595.00	26.21	23.00	29.00	1.26	1.58	0.89	0.00	26.21	0.00	0.00	0.00	0.55	99.00	0.88	0.11	0.06	4.26	0.55	1.55	-0.45	44.07	
326.00	901.00	646.00	0.00	98.00	3183.00	0.51	1.16	2.66	110.00	3183.00	32.48	25.00	42.00	4.47	20.03	3.47	0.00	32.48	0.00	0.00	0.00	0.47	98.00	0.87	0.00	0.01	6.48	0.32	15.45	-8.01	6854.89	
327.00	898.00	852.00	0.00	98.00	3088.00	0.79	1.62	3.10	104.00	3088.00	31.51	25.00	41.00	4.42	19.53	2.62	0.00	31.51	0.00	0.00	0.00	0.50	98.00	0.87	0.00	0.01	6.41	0.31	9.56	234.28	7703.30	
328.00	139.00	533.00	0.00	97.00	2565.00	0.83	1.79	0.20	112.00	2565.00	26.44	24.00	29.00	0.97	0.94	0.84	0.00	26.44	0.00	0.00	0.00	0.52	97.00	0.86	0.08	0.09	3.77	0.57	1.46	-0.61	12.46	
329.00	347.00	607.00	0.00	94.00	2810.00	0.81	1.72	0.44	140.00	2810.00	29.89	25.00	40.00	3.84	14.74	2.43	0.00	29.89	0.00	0.00	0.00	0.52	94.00	0.83	0.06	0.02	6.25	0.38	8.14	259.95	6162.80	
330.00	858.00	691.00	0.00	87.00	2660.00	0.61	1.26	1.50	99.00	2660.00	30.57	25.00	36.00	2.86	8.15	2.19	0.00	30.57	0.00	0.00	0.00	0.47	87.00	0.77	0.07	0.02	5.75	0.32	6.89	-36.41	1049.08	
331.00	515.00	290.00	0.00	84.00	2196.00	0.66	1.33	2.86	117.00	2196.00	26.14	22.00	29.00	1.75	3.06	1.13	0.00	26.14	0.00	0.00	0.00	0.49	84.00	0.74	0.08	0.04	4.76	0.55	1.71	-21.58	262.97	
332.00	622.00	853.00	0.00	81.00	3069.00	0.92	2.60	3.09	102.00	3069.00	37.89	25.00	64.00	10.44	108.95	5.89	0.00	37.89	0.00	0.00	0.00	0.55	81.00	0.72	0.00	0.01	6.81	0.13	46.85	3476.66	239837.03	
333.00	313.00	854.00	0.00	60.00	2025.00	0.97	4.04	0.00	68.00	2025.00	33.75	25.00	47.00	6.46	41.78	4.37	0.00	33.75	0.00	0.00	0.00	0.58	60.00	0.53	0.00	0.02	6.18	0.16	27.14	319.20	25323.99	
334.00	1384.00	58.00	0.00	58.00	1958.00	0.88	2.08	1.78	72.00	1958.00	33.76	24.00	51.00	7.21	52.01	4.65	0.00	33.76	0.00	0.00	0.00	0.48	58.00	0.51	0.03	0.01	6.31	0.13	35.66	691.47	42544.20	
335.00	30.00	75.00	0.00	54.00	1417.00	0.89	2.19	0.02	55.00	1417.00	26.24	23.00	29.00	1.76	3.09	1.27	0.00	26.24	0.00	0.00	0.00	0.49	54.00	0.48	0.11	0.05	4.52	0.47	3.03	-14.96	158.30	
336.00	1383.00	2.00	0.00	48.00	2470.00	0.66	1.33	0.00	48.00	2470.00	51.46	23.00	87.00	18.10	327.53	7.19	0.00	51.46	0.00	0.00	0.00	0.39	48.00	0.42	0.08	0.02	6.04	0.07	73.91	308.14	1799184.25	
337.00	1093.00	835.00	0.00	48.00	1326.00	0.66	1.33	1.57	48.00	1326.00	27.62	25.00	30.00	1.10	1.22	1.26	0.00	27.62	0.00	0.00	0.00	0.39	48.00	0.42	0.00	0.08	3.85	0.54	1.74	0.91	18.47	
338.00	1233.00	767.00	0.00	47.00	1231.00	0.87	2.00	3.11	50.00	1231.00	26.19	25.00	28.00	0.71	0.51	0.87	0.00	26.19	0.00	0.00	0.00	0.43	47.00	0.42	0.08	0.20	2.75	0.67	0.94	0.07	1.54	
339.00	1191.00	182.00	0.00	41.00	1168.00	0.82	1.74	2.21	56.00	1168.00	28.49	25.00	32.00	1.94	3.76	1.62	0.00	28.49	0.00	0.00	0.00	0.42	41.00	0.36	0.13	0.04	4.74	0.33	5.30	0.17	115.70	
