ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
102.00	1090.00	398.00	0.00	481.00	29927.00	0.80	1.65	2.60	644.00	29927.00	62.22	25.00	108.00	25.02	626.09	8.97	0.00	62.22	0.00	0.00	0.00	0.76	481.00	4.25	0.00	0.00	9.37	0.08	148.92	-1176.18	7681635.00	
103.00	102.00	290.00	0.00	478.00	15623.00	0.69	1.38	1.69	638.00	15623.00	32.68	24.00	49.00	5.99	35.91	1.96	0.00	32.68	0.00	0.00	0.00	0.71	478.00	4.23	0.02	0.01	7.35	0.36	6.43	1007.16	43517.45	
104.00	426.00	419.00	0.00	478.00	33316.00	0.29	1.05	0.61	552.00	33316.00	69.70	23.00	124.00	29.38	863.05	9.53	0.00	69.70	0.00	0.00	0.00	0.68	478.00	4.23	0.02	0.00	9.45	0.10	99.63	2436.00	16959520.00	
105.00	465.00	476.00	0.00	478.00	31955.00	0.68	1.37	2.82	567.00	31955.00	66.85	25.00	121.00	30.09	905.14	9.97	0.00	66.85	0.00	0.00	0.00	0.71	478.00	4.23	0.00	0.00	9.50	0.07	153.31	26291.59	17136826.00	
106.00	191.00	507.00	0.00	477.00	32016.00	0.41	1.10	0.78	576.00	32016.00	67.12	25.00	120.00	27.74	769.55	9.54	0.00	67.12	0.00	0.00	0.00	0.67	477.00	4.22	0.00	0.00	9.41	0.12	100.26	5080.75	13210003.00	
107.00	854.00	185.00	0.00	476.00	26934.00	0.72	1.43	2.56	648.00	26934.00	56.58	25.00	89.00	19.01	361.29	6.97	0.00	56.58	0.00	0.00	0.00	0.73	476.00	4.21	0.01	0.00	9.13	0.15	94.04	-11043.13	2425319.50	
108.00	916.00	325.00	0.00	476.00	31047.00	0.62	1.28	2.10	598.00	31047.00	65.22	25.00	115.00	27.97	782.54	9.17	0.00	65.22	0.00	0.00	0.00	0.69	476.00	4.21	0.01	0.00	9.38	0.09	131.46	16755.11	12518556.00	
109.00	1267.00	533.00	0.00	476.00	35504.00	0.57	1.21	2.19	552.00	35504.00	74.59	25.00	128.00	33.05	1092.10	10.09	0.00	74.59	0.00	0.00	0.00	0.71	476.00	4.21	0.02	0.00	9.44	0.06	156.06	-9711.29	24029446.00	
110.00	421.00	31.00	0.00	475.00	25460.00	0.60	1.25	1.90	572.00	25460.00	53.60	25.00	84.00	17.24	297.38	4.99	0.00	53.60	0.00	0.00	0.00	0.70	475.00	4.20	0.03	0.00	8.84	0.22	28.30	-7515.88	1930084.38	
111.00	983.00	36.00	0.00	475.00	28478.00	0.68	1.36	2.42	625.00	28478.00	59.95	25.00	113.00	25.53	651.63	8.12	0.00	59.95	0.00	0.00	0.00	0.71	475.00	4.20	0.02	0.00	9.43	0.09	103.30	41397.20	11092902.00	
112.00	207.00	737.00	0.00	474.00	23085.00	0.28	1.04	1.95	576.00	23085.00	48.70	25.00	88.00	17.90	320.53	5.79	0.00	48.70	0.00	0.00	0.00	0.67	474.00	4.19	0.00	0.00	9.08	0.17	39.97	17724.79	2839214.00	
113.00	905.00	359.00	0.00	473.00	28229.00	0.70	1.40	2.31	600.00	28229.00	59.68	22.00	117.00	27.68	766.09	8.80	0.00	59.68	0.00	0.00	0.00	0.71	473.00	4.18	0.01	0.00	9.40	0.08	130.99	58484.76	14598615.00	
114.00	1370.00	89.00	0.00	472.00	31286.00	0.70	1.41	2.35	625.00	31286.00	66.28	23.00	136.00	32.53	1058.51	10.58	0.00	66.28	0.00	0.00	0.00	0.71	472.00	4.17	0.01	0.00	9.51	0.07	195.63	74557.98	26246836.00	
115.00	449.00	298.00	0.00	472.00	24558.00	0.84	1.85	1.27	682.00	24558.00	52.03	25.00	87.00	18.60	345.94	6.43	0.00	52.03	0.00	0.00	0.00	0.77	472.00	4.17	0.02	0.00	8.98	0.15	30.41	6977.10	2852690.00	
116.00	752.00	365.00	0.00	470.00	30654.00	0.70	1.40	2.36	600.00	30654.00	65.22	25.00	127.00	27.70	767.20	8.79	0.00	65.22	0.00	0.00	0.00	0.73	470.00	4.16	0.02	0.00	9.38	0.07	132.76	27532.25	14328983.00	
117.00	1220.00	384.00	0.00	469.00	31366.00	0.77	1.57	2.07	616.00	31366.00	66.88	25.00	118.00	28.63	819.83	10.17	0.00	66.88	0.00	0.00	0.00	0.73	469.00	4.15	0.00	0.00	9.35	0.07	172.44	9018.43	13354743.00	
118.00	1142.00	481.00	0.00	466.00	32124.00	0.66	1.34	2.15	648.00	32124.00	68.94	25.00	131.00	32.61	1063.71	10.60	0.00	68.94	0.00	0.00	0.00	0.69	466.00	4.12	0.02	0.00	9.40	0.06	180.51	58815.18	25415250.00	
119.00	464.00	736.00	0.00	466.00	30003.00	0.69	1.38	2.31	576.00	30003.00	64.38	25.00	114.00	26.94	725.54	9.26	0.00	64.38	0.00	0.00	0.00	0.71	466.00	4.12	0.00	0.00	9.39	0.08	135.81	15051.35	11054028.00	
120.00	858.00	300.00	0.00	464.00	32830.00	0.66	1.32	2.35	552.00	32830.00	70.75	22.00	155.00	36.22	1311.63	11.30	0.00	70.75	0.00	0.00	0.00	0.72	464.00	4.10	0.02	0.00	9.53	0.06	235.44	179172.97	52044340.00	
121.00	528.00	839.00	0.00	464.00	26609.00	0.52	1.17	3.14	780.00	26609.00	57.35	25.00	105.00	21.69	470.46	6.48	0.00	57.35	0.00	0.00	0.00	0.66	464.00	4.10	0.05	0.00	9.19	0.07	76.72	13166.82	5622922.00	
122.00	1105.00	64.00	0.00	463.00	32819.00	0.67	1.35	2.29	600.00	32819.00	70.88	22.00	142.00	34.52	1191.75	11.44	0.00	70.88	0.00	0.00	0.00	0.70	463.00	4.09	0.00	0.00	9.51	0.07	206.27	74681.81	33649492.00	
123.00	336.00	632.00	0.00	463.00	34174.00	0.63	1.29	2.21	575.00	34174.00	73.81	25.00	138.00	34.75	1207.27	11.65	0.00	73.81	0.00	0.00	0.00	0.69	463.00	4.09	0.00	0.00	9.46	0.08	200.74	49016.54	32607202.00	
124.00	711.00	340.00	0.00	462.00	32609.00	0.76	1.54	0.20	570.00	32609.00	70.58	25.00	125.00	31.80	1011.37	8.58	0.00	70.58	0.00	0.00	0.00	0.71	462.00	4.09	0.02	0.00	9.34	0.15	51.47	40874.20	24087264.00	
125.00	1025.00	624.00	0.00	461.00	23738.00	0.89	2.17	2.02	704.00	23738.00	51.49	22.00	86.00	17.57	308.63	7.36	0.00	51.49	0.00	0.00	0.00	0.83	461.00	4.08	0.01	0.00	9.20	0.11	115.98	2188.48	1835647.12	
126.00	1053.00	244.00	0.00	459.00	24992.00	0.66	1.33	2.06	700.00	24992.00	54.45	25.00	97.00	20.78	431.83	6.89	0.00	54.45	0.00	0.00	0.00	0.70	459.00	4.06	0.02	0.00	9.19	0.06	83.98	7761.89	4125944.25	
127.00	655.00	506.00	0.00	458.00	36954.00	0.59	1.24	2.91	672.00	36954.00	80.69	25.00	141.00	36.67	1344.58	11.44	0.00	80.69	0.00	0.00	0.00	0.67	458.00	4.05	0.04	0.00	9.43	0.07	252.92	5844.09	38344592.00	
128.00	998.00	712.00	0.00	457.00	40570.00	0.63	1.29	2.71	750.00	40570.00	88.77	24.00	154.00	38.80	1505.43	10.35	0.00	88.77	0.00	0.00	0.00	0.69	457.00	4.04	0.07	0.00	9.48	0.05	249.71	-94794.05	54255320.00	
129.00	795.00	94.00	0.00	456.00	28250.00	0.66	1.32	2.35	650.00	28250.00	61.95	25.00	109.00	26.00	675.92	8.39	0.00	61.95	0.00	0.00	0.00	0.68	456.00	4.03	0.02	0.00	9.28	0.08	150.05	-1281.27	9444886.00	
130.00	999.00	310.00	0.00	456.00	29635.00	0.70	1.40	1.90	594.00	29635.00	64.99	25.00	107.00	25.27	638.40	8.00	0.00	64.99	0.00	0.00	0.00	0.70	456.00	4.03	0.02	0.00	9.31	0.07	117.67	-14411.79	8217864.50	
131.00	270.00	52.00	0.00	455.00	21083.00	0.73	1.47	0.65	783.00	21083.00	46.34	25.00	77.00	13.70	187.55	4.66	0.00	46.34	0.00	0.00	0.00	0.73	455.00	4.02	0.02	0.00	8.49	0.28	10.36	1196.15	912114.19	
132.00	232.00	806.00	0.00	454.00	33687.00	0.66	1.33	2.34	576.00	33687.00	74.20	25.00	133.00	35.23	1241.23	12.06	0.00	74.20	0.00	0.00	0.00	0.70	454.00	4.01	0.00	0.00	9.37	0.06	235.36	27217.01	30851664.00	
133.00	19.00	296.00	0.00	451.00	14077.00	0.70	1.41	0.88	675.00	14077.00	31.21	24.00	43.00	4.16	17.27	1.69	0.00	31.21	0.00	0.00	0.00	0.74	451.00	3.99	0.04	0.01	6.81	0.43	5.56	278.63	9368.36	
134.00	754.00	688.00	0.00	451.00	21366.00	0.72	1.43	2.47	676.00	21366.00	47.37	22.00	77.00	14.94	223.28	5.18	0.00	47.37	0.00	0.00	0.00	0.70	451.00	3.99	0.02	0.00	8.95	0.09	52.45	1667.22	1058943.12	
135.00	527.00	581.00	0.00	450.00	27172.00	0.68	1.37	2.19	675.00	27172.00	60.38	25.00	108.00	24.42	596.13	8.10	0.00	60.38	0.00	0.00	0.00	0.71	450.00	3.98	0.03	0.00	9.31	0.07	123.94	18958.34	7857226.50	
136.00	258.00	103.00	0.00	449.00	25653.00	0.75	1.51	1.45	589.00	25653.00	57.13	24.00	100.00	18.62	346.58	5.82	0.00	57.13	0.00	0.00	0.00	0.75	449.00	3.97	0.05	0.00	8.96	0.17	38.47	3099.34	3907206.50	
137.00	424.00	442.00	0.00	448.00	26118.00	0.68	1.36	1.79	520.00	26118.00	58.30	23.00	105.00	23.52	553.39	7.81	0.00	58.30	0.00	0.00	0.00	0.70	448.00	3.96	0.02	0.00	9.24	0.08	84.37	23662.12	7427519.50	
138.00	1330.00	256.00	0.00	447.00	29310.00	0.72	1.44	2.28	576.00	29310.00	65.57	24.00	113.00	26.69	712.48	8.62	0.00	65.57	0.00	0.00	0.00	0.74	447.00	3.95	0.02	0.00	9.30	0.07	127.89	-5916.91	10399917.00	
139.00	1147.00	284.00	0.00	447.00	36034.00	0.53	1.18	2.24	600.00	36034.00	80.61	24.00	134.00	33.87	1147.31	10.23	0.00	80.61	0.00	0.00	0.00	0.68	447.00	3.95	0.05	0.00	9.31	0.06	230.93	-76781.48	26890750.00	
140.00	1234.00	335.00	0.00	446.00	33674.00	0.53	1.18	2.23	529.00	33674.00	75.50	25.00	141.00	34.26	1173.95	11.24	0.00	75.50	0.00	0.00	0.00	0.69	446.00	3.94	0.02	0.00	9.46	0.08	194.01	18789.51	31543614.00	
141.00	44.00	374.00	0.00	445.00	25120.00	0.63	1.29	1.59	520.00	25120.00	56.45	22.00	100.00	24.40	595.27	5.99	0.00	56.45	0.00	0.00	0.00	0.71	445.00	3.93	0.04	0.00	8.96	0.13	45.15	21460.40	8167352.50	
142.00	605.00	372.00	0.00	442.00	29316.00	0.65	1.31	2.44	552.00	29316.00	66.33	25.00	120.00	28.47	810.61	10.16	0.00	66.33	0.00	0.00	0.00	0.69	442.00	3.91	0.00	0.00	9.37	0.06	159.52	21904.26	14152996.00	
143.00	101.00	323.00	0.00	441.00	28910.00	0.67	1.35	2.19	552.00	28910.00	65.56	25.00	127.00	31.07	965.17	10.69	0.00	65.56	0.00	0.00	0.00	0.71	441.00	3.90	0.00	0.00	9.41	0.08	194.17	65721.59	21961350.00	
144.00	1014.00	144.00	0.00	440.00	36962.00	0.61	1.26	2.94	594.00	36962.00	84.00	25.00	191.00	48.57	2358.63	14.88	0.00	84.00	0.00	0.00	0.00	0.68	440.00	3.89	0.02	0.00	9.48	0.04	365.32	439870.03	166423696.00	
145.00	868.00	658.00	0.00	439.00	34176.00	0.71	1.42	0.41	572.00	34176.00	77.85	25.00	156.00	37.18	1382.42	9.83	0.00	77.85	0.00	0.00	0.00	0.70	439.00	3.88	0.03	0.00	9.42	0.05	133.79	95043.41	48726640.00	
146.00	676.00	558.00	0.00	438.00	26800.00	0.75	1.52	2.98	532.00	26800.00	61.19	25.00	94.00	22.01	484.62	6.67	0.00	61.19	0.00	0.00	0.00	0.72	438.00	3.87	0.03	0.00	9.09	0.15	76.16	-22036.47	4706177.50	
147.00	203.00	246.00	0.00	437.00	28447.00	0.73	1.47	2.42	576.00	28447.00	65.10	25.00	155.00	37.09	1375.33	12.51	0.00	65.10	0.00	0.00	0.00	0.72	437.00	3.86	0.00	0.00	9.35	0.05	344.77	264576.22	61826412.00	
148.00	686.00	657.00	0.00	437.00	16137.00	0.71	1.42	2.90	540.00	16137.00	36.93	23.00	59.00	9.83	96.55	3.42	0.00	36.93	0.00	0.00	0.00	0.69	437.00	3.86	0.01	0.00	8.31	0.20	18.22	2840.38	251654.95	
149.00	860.00	777.00	0.00	437.00	33400.00	0.61	1.26	2.04	575.00	33400.00	76.43	25.00	141.00	38.21	1460.03	11.54	0.00	76.43	0.00	0.00	0.00	0.69	437.00	3.86	0.02	0.00	9.31	0.05	270.22	45619.32	44470260.00	
150.00	1330.00	276.00	0.00	436.00	27280.00	0.41	1.10	2.80	550.00	27280.00	62.57	25.00	107.00	22.99	528.43	7.80	0.00	62.57	0.00	0.00	0.00	0.69	436.00	3.86	0.02	0.00	9.18	0.16	78.01	-6477.03	6596365.50	
151.00	928.00	354.00	0.00	436.00	21908.00	0.76	1.53	2.31	575.00	21908.00	50.25	23.00	78.00	16.31	265.98	6.19	0.00	50.25	0.00	0.00	0.00	0.72	436.00	3.86	0.01	0.00	9.05	0.14	77.69	-1419.79	1381084.50	
152.00	706.00	323.00	0.00	435.00	30929.00	0.68	1.37	2.84	525.00	30929.00	71.10	25.00	122.00	30.80	948.93	8.80	0.00	71.10	0.00	0.00	0.00	0.71	435.00	3.85	0.03	0.00	9.22	0.07	104.26	838.60	18477444.00	
153.00	753.00	453.00	0.00	435.00	27653.00	0.57	1.22	2.57	528.00	27653.00	63.57	25.00	118.00	24.67	608.66	8.56	0.00	63.57	0.00	0.00	0.00	0.68	435.00	3.85	0.02	0.00	9.30	0.09	110.56	11174.24	9268825.00	
154.00	359.00	464.00	0.00	435.00	15531.00	0.83	1.77	2.80	580.00	15531.00	35.70	25.00	54.00	6.88	47.27	2.41	0.00	35.70	0.00	0.00	0.00	0.75	435.00	3.85	0.04	0.01	7.77	0.33	9.74	1075.88	70449.19	
155.00	1114.00	99.00	0.00	433.00	22242.00	0.66	1.34	2.27	552.00	22242.00	51.37	25.00	85.00	18.04	325.35	6.60	0.00	51.37	0.00	0.00	0.00	0.68	433.00	3.83	0.00	0.00	9.09	0.12	74.07	3724.27	2231347.50	
156.00	557.00	309.00	0.00	433.00	22289.00	0.86	1.98	2.18	644.00	22289.00	51.48	23.00	99.00	20.94	438.34	8.01	0.00	51.48	0.00	0.00	0.00	0.82	433.00	3.83	0.00	0.00	9.25	0.05	138.12	30566.00	4851651.50	
157.00	195.00	367.00	0.00	431.00	21073.00	0.44	1.12	1.92	528.00	21073.00	48.89	25.00	88.00	18.60	345.93	6.28	0.00	48.89	0.00	0.00	0.00	0.65	431.00	3.81	0.00	0.00	8.94	0.13	51.12	17267.15	3101304.25	
158.00	1300.00	759.00	0.00	424.00	28907.00	0.60	1.25	2.56	624.00	28907.00	68.18	25.00	121.00	26.28	690.57	7.76	0.00	68.18	0.00	0.00	0.00	0.68	424.00	3.75	0.05	0.00	9.18	0.12	64.76	14404.03	11937190.00	
159.00	435.00	164.00	0.00	422.00	22611.00	0.43	1.11	2.93	528.00	22611.00	53.58	25.00	92.00	18.45	340.44	7.07	0.00	53.58	0.00	0.00	0.00	0.65	422.00	3.73	0.00	0.00	9.09	0.18	59.75	2886.54	2684229.75	
160.00	521.00	807.00	0.00	422.00	32079.00	0.31	1.05	0.86	576.00	32079.00	76.02	25.00	134.00	34.45	1186.87	9.77	0.00	76.02	0.00	0.00	0.00	0.66	422.00	3.73	0.03	0.00	9.34	0.07	163.62	-1282.21	27973504.00	
161.00	361.00	145.00	0.00	421.00	31490.00	0.55	1.20	0.18	650.00	31490.00	74.80	23.00	133.00	36.79	1353.22	9.91	0.00	74.80	0.00	0.00	0.00	0.69	421.00	3.72	0.04	0.00	9.21	0.09	157.68	-3600.67	36709056.00	
162.00	352.00	161.00	0.00	421.00	33679.00	0.57	1.21	3.06	525.00	33679.00	80.00	25.00	141.00	36.43	1327.48	11.13	0.00	80.00	0.00	0.00	0.00	0.66	421.00	3.72	0.03	0.00	9.35	0.04	229.30	-13817.23	36829380.00	
163.00	1064.00	754.00	0.00	421.00	17728.00	0.70	1.40	2.16	621.00	17728.00	42.11	25.00	67.00	11.93	142.25	4.36	0.00	42.11	0.00	0.00	0.00	0.69	421.00	3.72	0.02	0.00	8.51	0.11	33.13	2953.58	480016.25	
164.00	1126.00	502.00	0.00	420.00	20491.00	0.68	1.37	2.18	675.00	20491.00	48.79	25.00	88.00	17.24	297.24	5.97	0.00	48.79	0.00	0.00	0.00	0.69	420.00	3.71	0.03	0.00	8.92	0.10	62.96	14382.98	2273129.50	
165.00	945.00	644.00	0.00	420.00	31485.00	0.80	1.67	2.38	624.00	31485.00	74.96	25.00	143.00	36.26	1314.99	12.84	0.00	74.96	0.00	0.00	0.00	0.74	420.00	3.71	0.02	0.00	9.41	0.05	372.15	43323.36	35632536.00	
166.00	538.00	797.00	0.00	419.00	33445.00	0.45	1.12	1.34	598.00	33445.00	79.82	25.00	134.00	34.28	1175.17	10.49	0.00	79.82	0.00	0.00	0.00	0.66	419.00	3.70	0.03	0.00	9.30	0.08	195.08	-40275.64	26418318.00	
167.00	202.00	842.00	0.00	416.00	29965.00	0.53	1.18	2.68	528.00	29965.00	72.03	25.00	134.00	31.65	1001.86	11.74	0.00	72.03	0.00	0.00	0.00	0.65	416.00	3.68	0.00	0.00	9.30	0.09	189.08	5434.33	21775614.00	
168.00	122.00	746.00	0.00	412.00	19644.00	0.31	1.05	1.86	506.00	19644.00	47.68	25.00	87.00	17.52	307.03	6.05	0.00	47.68	0.00	0.00	0.00	0.64	412.00	3.64	0.00	0.00	8.95	0.16	42.97	17047.33	2580627.50	
169.00	1143.00	304.00	0.00	409.00	26004.00	0.60	1.25	2.74	504.00	26004.00	63.58	24.00	111.00	26.73	714.59	8.33	0.00	63.58	0.00	0.00	0.00	0.68	409.00	3.62	0.02	0.00	9.16	0.07	110.16	2943.60	10563960.00	
170.00	272.00	525.00	0.00	409.00	22373.00	0.66	1.33	1.31	546.00	22373.00	54.70	25.00	91.00	18.35	336.75	6.57	0.00	54.70	0.00	0.00	0.00	0.68	409.00	3.62	0.02	0.00	8.93	0.21	37.84	4441.16	3064131.25	
171.00	1307.00	776.00	0.00	409.00	27163.00	0.51	1.16	2.56	552.00	27163.00	66.41	24.00	116.00	28.35	803.56	7.69	0.00	66.41	0.00	0.00	0.00	0.68	409.00	3.62	0.04	0.00	9.12	0.14	53.21	10634.00	14410879.00	
172.00	605.00	534.00	0.00	405.00	27424.00	0.59	1.24	1.00	550.00	27424.00	67.71	25.00	109.00	25.65	657.79	8.02	0.00	67.71	0.00	0.00	0.00	0.66	405.00	3.58	0.03	0.00	9.14	0.12	89.92	-20072.79	9555201.00	
173.00	181.00	662.00	0.00	403.00	18565.00	0.54	1.19	2.67	483.00	18565.00	46.07	25.00	70.00	13.62	185.56	4.41	0.00	46.07	0.00	0.00	0.00	0.67	403.00	3.56	0.02	0.00	8.65	0.15	30.28	-243.44	720509.38	
174.00	369.00	534.00	0.00	401.00	29851.00	0.54	1.19	1.47	480.00	29851.00	74.44	25.00	163.00	40.14	1610.92	13.56	0.00	74.44	0.00	0.00	0.00	0.64	401.00	3.55	0.00	0.00	9.35	0.06	233.60	219375.25	74081408.00	
175.00	1008.00	482.00	0.00	400.00	14882.00	0.88	2.08	2.20	621.00	14882.00	37.21	25.00	54.00	8.42	70.88	3.63	0.00	37.21	0.00	0.00	0.00	0.81	400.00	3.54	0.00	0.00	8.14	0.15	24.90	659.89	97441.72	
176.00	702.00	71.00	0.00	396.00	22217.00	0.85	1.88	2.49	572.00	22217.00	56.10	24.00	129.00	27.21	740.12	9.77	0.00	56.10	0.00	0.00	0.00	0.78	396.00	3.50	0.02	0.00	9.09	0.11	224.79	102670.62	18102074.00	
177.00	1098.00	360.00	0.00	395.00	21829.00	0.68	1.37	2.04	480.00	21829.00	55.26	25.00	100.00	21.07	443.87	8.14	0.00	55.26	0.00	0.00	0.00	0.68	395.00	3.49	0.02	0.00	9.14	0.10	123.34	7754.90	4293730.00	
178.00	995.00	153.00	0.00	393.00	23855.00	0.36	1.07	1.37	552.00	23855.00	60.70	22.00	99.00	22.41	502.04	7.32	0.00	60.70	0.00	0.00	0.00	0.66	393.00	3.47	0.06	0.00	9.18	0.08	98.48	-7029.09	5413741.00	
179.00	1265.00	384.00	0.00	392.00	28989.00	0.59	1.24	2.68	644.00	28989.00	73.95	25.00	126.00	31.77	1009.59	9.89	0.00	73.95	0.00	0.00	0.00	0.68	392.00	3.47	0.03	0.00	9.13	0.11	223.38	-36717.05	18123570.00	
180.00	672.00	492.00	0.00	392.00	25346.00	0.48	1.14	2.11	600.00	25346.00	64.66	25.00	120.00	26.07	679.88	9.01	0.00	64.66	0.00	0.00	0.00	0.65	392.00	3.47	0.03	0.00	9.19	0.06	150.23	2864.48	9932113.00	
181.00	377.00	658.00	0.00	392.00	27138.00	0.52	1.17	0.04	575.00	27138.00	69.23	24.00	115.00	28.94	837.59	9.42	0.00	69.23	0.00	0.00	0.00	0.67	392.00	3.47	0.03	0.00	9.12	0.09	167.98	-29906.47	12628582.00	
182.00	1203.00	204.00	0.00	391.00	16774.00	0.65	1.32	2.43	625.00	16774.00	42.90	25.00	65.00	12.21	149.08	4.31	0.00	42.90	0.00	0.00	0.00	0.67	391.00	3.46	0.02	0.00	8.43	0.11	37.78	239.86	419833.50	
183.00	469.00	537.00	0.00	390.00	18119.00	0.75	1.52	2.32	529.00	18119.00	46.46	24.00	73.00	13.35	178.30	4.58	0.00	46.46	0.00	0.00	0.00	0.72	390.00	3.45	0.05	0.00	8.74	0.13	38.32	546.33	727411.50	
184.00	737.00	273.00	0.00	384.00	25397.00	0.71	1.42	2.35	484.00	25397.00	66.14	25.00	118.00	27.48	755.16	10.76	0.00	66.14	0.00	0.00	0.00	0.68	384.00	3.40	0.00	0.00	9.19	0.06	216.95	-5046.36	10937213.00	
185.00	780.00	109.00	0.00	383.00	24301.00	0.34	1.06	2.42	600.00	24301.00	63.45	25.00	99.00	25.11	630.27	8.79	0.00	63.45	0.00	0.00	0.00	0.63	383.00	3.39	0.03	0.00	9.04	0.10	163.58	-24596.13	7129107.00	
186.00	1377.00	844.00	0.00	382.00	24817.00	0.71	1.42	2.09	456.00	24817.00	64.97	21.00	150.00	34.63	1199.12	11.64	0.00	64.97	0.00	0.00	0.00	0.70	382.00	3.38	0.00	0.00	9.23	0.05	245.56	203586.41	47200372.00	
187.00	104.00	64.00	0.00	380.00	14881.00	0.83	1.82	1.72	510.00	14881.00	39.16	25.00	61.00	9.34	87.25	3.30	0.00	39.16	0.00	0.00	0.00	0.74	380.00	3.36	0.04	0.00	8.12	0.26	15.14	1356.22	200419.59	
188.00	381.00	129.00	0.00	380.00	19345.00	0.73	1.47	2.43	504.00	19345.00	50.91	25.00	84.00	18.30	335.01	6.95	0.00	50.91	0.00	0.00	0.00	0.69	380.00	3.36	0.01	0.00	8.90	0.12	83.77	4879.44	2214740.50	
189.00	1008.00	693.00	0.00	377.00	30181.00	0.52	1.17	0.83	528.00	30181.00	80.06	25.00	137.00	34.35	1179.97	9.73	0.00	80.06	0.00	0.00	0.00	0.66	377.00	3.33	0.06	0.00	9.19	0.08	169.77	-41933.69	29302960.00	
190.00	454.00	359.00	0.00	376.00	17196.00	0.49	1.15	2.95	504.00	17196.00	45.73	25.00	71.00	12.03	144.69	4.39	0.00	45.73	0.00	0.00	0.00	0.66	376.00	3.32	0.03	0.00	8.50	0.19	33.96	-2287.57	466914.97	
191.00	1247.00	91.00	0.00	375.00	29339.00	0.55	1.20	0.03	437.00	29339.00	78.24	25.00	195.00	50.26	2526.25	16.05	0.00	78.24	0.00	0.00	0.00	0.64	375.00	3.32	0.00	0.00	9.20	0.07	385.15	689794.94	211411184.00	
192.00	252.00	506.00	0.00	375.00	16580.00	0.61	1.27	2.26	462.00	16580.00	44.21	25.00	76.00	14.55	211.60	5.42	0.00	44.21	0.00	0.00	0.00	0.66	375.00	3.32	0.00	0.00	8.81	0.13	43.63	8032.09	1111996.88	
193.00	574.00	498.00	0.00	373.00	20808.00	0.72	1.43	2.52	483.00	20808.00	55.79	25.00	83.00	18.00	323.97	7.66	0.00	55.79	0.00	0.00	0.00	0.68	373.00	3.30	0.00	0.00	8.86	0.16	105.32	-11376.04	1865137.62	
194.00	443.00	513.00	0.00	373.00	17101.00	0.65	1.31	2.09	460.00	17101.00	45.85	25.00	81.00	16.14	260.55	6.00	0.00	45.85	0.00	0.00	0.00	0.65	373.00	3.30	0.00	0.00	8.74	0.13	52.04	10345.52	1687708.50	
195.00	1148.00	7.00	0.00	371.00	29699.00	0.71	1.42	2.96	468.00	29699.00	80.05	24.00	141.00	40.53	1642.32	11.31	0.00	80.05	0.00	0.00	0.00	0.69	371.00	3.28	0.02	0.00	9.11	0.11	253.75	-11751.12	55267716.00	
196.00	279.00	327.00	0.00	367.00	20260.00	0.58	1.23	0.51	460.00	20260.00	55.20	25.00	95.00	19.90	396.01	8.00	0.00	55.20	0.00	0.00	0.00	0.64	367.00	3.25	0.00	0.00	9.00	0.12	73.18	4807.77	3511565.00	
197.00	853.00	795.00	0.00	367.00	24602.00	0.57	1.22	3.00	480.00	24602.00	67.04	25.00	128.00	31.86	1015.26	9.43	0.00	67.04	0.00	0.00	0.00	0.66	367.00	3.25	0.03	0.00	9.03	0.07	153.88	58367.46	22933348.00	
198.00	989.00	696.00	0.00	366.00	20868.00	0.86	1.95	2.03	504.00	20868.00	57.02	25.00	98.00	21.51	462.67	5.73	0.00	57.02	0.00	0.00	0.00	0.76	366.00	3.24	0.05	0.00	8.89	0.14	59.61	5886.80	4902819.50	
199.00	320.00	757.00	0.00	363.00	14174.00	0.49	1.15	0.03	418.00	14174.00	39.05	25.00	62.00	9.99	99.88	3.89	0.00	39.05	0.00	0.00	0.00	0.64	363.00	3.21	0.00	0.00	8.31	0.21	17.19	2268.12	252555.73	
200.00	990.00	195.00	0.00	361.00	19111.00	0.81	1.69	2.92	558.00	19111.00	52.94	23.00	88.00	18.74	351.31	5.74	0.00	52.94	0.00	0.00	0.00	0.71	361.00	3.19	0.06	0.00	8.83	0.07	71.25	8058.56	2833089.50	
201.00	684.00	847.00	0.00	361.00	27574.00	0.63	1.29	2.62	418.00	27574.00	76.38	24.00	129.00	34.49	1189.71	11.57	0.00	76.38	0.00	0.00	0.00	0.66	361.00	3.19	0.00	0.00	9.10	0.07	237.33	-29102.76	26625746.00	
202.00	592.00	565.00	0.00	355.00	15824.00	0.40	1.09	1.62	399.00	15824.00	44.57	25.00	66.00	12.25	150.06	4.08	0.00	44.57	0.00	0.00	0.00	0.66	355.00	3.14	0.03	0.00	8.30	0.18	18.37	31.04	477421.44	
203.00	702.00	228.00	0.00	351.00	15172.00	0.55	1.19	2.31	400.00	15172.00	43.23	24.00	68.00	11.85	140.49	4.54	0.00	43.23	0.00	0.00	0.00	0.65	351.00	3.10	0.02	0.00	8.56	0.13	28.83	1714.74	469090.44	
