ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
1.00	700.00	142.00	0.00	866.00	77992.00	0.66	1.33	0.93	1221.00	77992.00	90.06	25.00	207.00	55.52	3081.98	12.65	0.00	90.06	0.00	0.00	0.00	0.82	866.00	7.66	0.01	0.00	10.25	0.09	162.42	682347.75	281235072.00	
2.00	721.00	776.00	0.00	807.00	59502.00	0.67	1.34	2.79	1008.00	59502.00	73.73	25.00	151.00	34.48	1189.00	8.97	0.00	73.73	0.00	0.00	0.00	0.81	807.00	7.14	0.01	0.00	10.11	0.08	111.42	111514.16	42116128.00	
3.00	1097.00	144.00	0.00	801.00	44488.00	0.76	1.53	2.36	1122.00	44488.00	55.54	23.00	121.00	25.34	641.96	6.69	0.00	55.54	0.00	0.00	0.00	0.86	801.00	7.08	0.01	0.00	9.83	0.09	76.96	75765.80	14212291.00	
4.00	711.00	523.00	0.00	789.00	47002.00	0.79	1.63	2.06	1248.00	47002.00	59.57	25.00	127.00	27.34	747.44	7.01	0.00	59.57	0.00	0.00	0.00	0.85	789.00	6.98	0.02	0.00	9.89	0.12	100.81	83360.98	17258166.00	
5.00	988.00	354.00	0.00	769.00	66555.00	0.60	1.25	2.87	952.00	66555.00	86.55	25.00	167.00	39.88	1590.77	9.84	0.00	86.55	0.00	0.00	0.00	0.80	769.00	6.80	0.02	0.00	10.17	0.11	149.39	-11079.65	63099864.00	
6.00	957.00	210.00	0.00	743.00	54983.00	0.78	1.60	2.91	900.00	54983.00	74.00	24.00	147.00	33.66	1132.72	8.70	0.00	74.00	0.00	0.00	0.00	0.83	743.00	6.57	0.03	0.00	10.07	0.10	118.12	77209.71	34720512.00	
7.00	489.00	106.00	0.00	730.00	41370.00	0.70	1.40	2.45	960.00	41370.00	56.67	25.00	111.00	24.73	611.79	6.66	0.00	56.67	0.00	0.00	0.00	0.81	730.00	6.45	0.00	0.00	9.68	0.11	72.74	42427.79	10059664.00	
8.00	1015.00	440.00	0.00	710.00	52529.00	0.82	1.76	1.93	1134.00	52529.00	73.98	23.00	160.00	39.63	1570.55	10.87	0.00	73.98	0.00	0.00	0.00	0.86	710.00	6.28	0.03	0.00	10.00	0.07	215.24	249202.12	75338240.00	
9.00	1194.00	152.00	0.00	691.00	79188.00	0.78	1.59	0.40	1248.00	79188.00	114.60	22.00	255.00	70.87	5021.95	13.41	0.00	114.60	0.00	0.00	0.00	0.79	691.00	6.11	0.05	0.00	10.02	0.04	493.93	399427.09	634407104.00	
10.00	1179.00	171.00	0.00	683.00	66906.00	0.51	1.16	2.76	1023.00	66906.00	97.96	23.00	201.00	58.70	3445.53	13.49	0.00	97.96	0.00	0.00	0.00	0.75	683.00	6.04	0.04	0.00	9.94	0.04	425.60	344964.00	267360672.00	
11.00	1153.00	446.00	0.00	682.00	46162.00	0.61	1.26	1.34	891.00	46162.00	67.69	25.00	145.00	32.97	1086.89	9.15	0.00	67.69	0.00	0.00	0.00	0.75	682.00	6.03	0.00	0.00	9.90	0.09	115.62	117975.59	34007932.00	
12.00	998.00	176.00	0.00	681.00	52372.00	0.46	1.13	0.13	868.00	52372.00	76.90	25.00	155.00	34.20	1169.52	8.11	0.00	76.90	0.00	0.00	0.00	0.77	681.00	6.02	0.05	0.00	9.86	0.12	73.25	68992.70	44074296.00	
13.00	358.00	588.00	0.00	662.00	45505.00	0.75	1.51	1.84	816.00	45505.00	68.74	23.00	126.00	30.86	952.61	8.90	0.00	68.74	0.00	0.00	0.00	0.78	662.00	5.85	0.01	0.00	9.87	0.09	121.84	40019.18	20659232.00	
14.00	1373.00	21.00	0.00	659.00	40683.00	0.83	1.81	2.22	1015.00	40683.00	61.73	23.00	122.00	28.44	809.10	7.54	0.00	61.73	0.00	0.00	0.00	0.87	659.00	5.83	0.01	0.00	9.71	0.08	116.40	70267.82	17514290.00	
15.00	12.00	67.00	0.00	646.00	38527.00	0.49	1.15	1.27	806.00	38527.00	59.64	22.00	114.00	25.40	645.10	6.89	0.00	59.64	0.00	0.00	0.00	0.73	646.00	5.71	0.01	0.00	9.63	0.17	53.10	40102.53	11317793.00	
16.00	953.00	278.00	0.00	645.00	34861.00	0.85	1.88	2.14	980.00	34861.00	54.05	23.00	101.00	20.67	427.15	6.58	0.00	54.05	0.00	0.00	0.00	0.88	645.00	5.70	0.02	0.00	9.67	0.11	87.06	22315.51	4713173.50	
17.00	941.00	842.00	0.00	628.00	52284.00	0.70	1.40	2.51	754.00	52284.00	83.25	22.00	157.00	38.34	1469.82	10.19	0.00	83.25	0.00	0.00	0.00	0.78	628.00	5.55	0.02	0.00	9.86	0.07	205.05	54131.47	56659168.00	
18.00	729.00	494.00	0.00	618.00	38235.00	0.76	1.53	2.56	952.00	38235.00	61.87	25.00	121.00	26.06	679.23	7.32	0.00	61.87	0.00	0.00	0.00	0.79	618.00	5.46	0.03	0.00	9.76	0.08	104.56	51431.41	12541970.00	
19.00	477.00	556.00	0.00	613.00	31814.00	0.58	1.23	0.09	891.00	31814.00	51.90	25.00	92.00	19.58	383.33	5.22	0.00	51.90	0.00	0.00	0.00	0.74	613.00	5.42	0.02	0.00	9.24	0.16	27.10	16349.07	4024860.00	
20.00	515.00	602.00	0.00	609.00	38478.00	0.73	1.47	3.00	832.00	38478.00	63.18	23.00	124.00	27.29	744.60	6.74	0.00	63.18	0.00	0.00	0.00	0.77	609.00	5.38	0.03	0.00	9.67	0.13	58.67	50048.65	15504015.00	
21.00	442.00	36.00	0.00	589.00	35725.00	0.55	1.20	1.19	812.00	35725.00	60.65	23.00	125.00	28.42	807.45	7.01	0.00	60.65	0.00	0.00	0.00	0.75	589.00	5.21	0.04	0.00	9.43	0.17	49.01	72553.07	19170178.00	
22.00	1236.00	311.00	0.00	585.00	38826.00	0.75	1.51	2.25	756.00	38826.00	66.37	23.00	115.00	27.00	729.10	8.07	0.00	66.37	0.00	0.00	0.00	0.80	585.00	5.17	0.02	0.00	9.54	0.13	129.16	-4249.54	11284945.00	
23.00	1292.00	167.00	0.00	583.00	55523.00	0.63	1.29	2.09	1184.00	55523.00	95.24	25.00	185.00	48.18	2321.23	13.14	0.00	95.24	0.00	0.00	0.00	0.72	583.00	5.16	0.04	0.00	9.76	0.02	424.83	25591.39	121069440.00	
24.00	929.00	300.00	0.00	579.00	36166.00	0.70	1.40	2.13	775.00	36166.00	62.46	24.00	127.00	29.73	883.94	8.37	0.00	62.46	0.00	0.00	0.00	0.75	579.00	5.12	0.03	0.00	9.64	0.10	115.35	56217.38	19040112.00	
25.00	582.00	14.00	0.00	578.00	32090.00	0.88	2.07	0.15	777.00	32090.00	55.52	22.00	115.00	23.74	563.41	7.78	0.00	55.52	0.00	0.00	0.00	0.82	578.00	5.11	0.03	0.00	9.43	0.14	61.19	56793.39	10846346.00	
26.00	751.00	641.00	0.00	569.00	30070.00	0.81	1.69	2.18	780.00	30070.00	52.85	25.00	92.00	19.41	376.63	6.40	0.00	52.85	0.00	0.00	0.00	0.80	569.00	5.03	0.00	0.00	9.41	0.10	70.23	10912.15	3252711.25	
27.00	976.00	759.00	0.00	563.00	34868.00	0.70	1.39	2.09	754.00	34868.00	61.93	25.00	106.00	23.56	554.89	7.25	0.00	61.93	0.00	0.00	0.00	0.75	563.00	4.98	0.03	0.00	9.49	0.07	94.02	6801.26	6811724.00	
28.00	97.00	566.00	0.00	562.00	24996.00	0.66	1.33	2.43	728.00	24996.00	44.48	25.00	77.00	13.95	194.58	3.93	0.00	44.48	0.00	0.00	0.00	0.75	562.00	4.97	0.03	0.00	8.83	0.23	20.94	9592.58	1213675.00	
29.00	1081.00	731.00	0.00	562.00	28952.00	0.75	1.51	2.37	841.00	28952.00	51.52	25.00	94.00	19.20	368.60	6.10	0.00	51.52	0.00	0.00	0.00	0.77	562.00	4.97	0.01	0.00	9.38	0.09	64.65	17476.04	3483467.25	
30.00	966.00	826.00	0.00	562.00	39576.00	0.78	1.60	1.81	770.00	39576.00	70.42	24.00	132.00	31.12	968.38	7.42	0.00	70.42	0.00	0.00	0.00	0.78	562.00	4.97	0.04	0.00	9.62	0.09	68.01	41691.04	23701326.00	
31.00	955.00	321.00	0.00	560.00	30674.00	0.92	2.59	1.97	897.00	30674.00	54.78	25.00	101.00	21.10	445.41	8.05	0.00	54.78	0.00	0.00	0.00	0.93	560.00	4.95	0.00	0.00	9.49	0.07	122.36	14757.96	4386538.50	
32.00	1251.00	14.00	0.00	557.00	37596.00	0.69	1.38	2.83	690.00	37596.00	67.50	25.00	125.00	31.24	975.67	9.61	0.00	67.50	0.00	0.00	0.00	0.73	557.00	4.93	0.00	0.00	9.59	0.09	136.57	33809.37	20902262.00	
33.00	734.00	184.00	0.00	554.00	34542.00	0.78	1.59	2.11	775.00	34542.00	62.35	25.00	121.00	26.04	678.21	8.85	0.00	62.35	0.00	0.00	0.00	0.77	554.00	4.90	0.00	0.00	9.58	0.07	123.95	21823.66	10767465.00	
34.00	973.00	173.00	0.00	553.00	30467.00	0.87	2.03	2.35	957.00	30467.00	55.09	21.00	111.00	22.86	522.63	7.43	0.00	55.09	0.00	0.00	0.00	0.90	553.00	4.89	0.03	0.00	9.53	0.09	127.52	28655.40	7226939.50	
35.00	170.00	73.00	0.00	552.00	30564.00	0.70	1.39	2.48	729.00	30564.00	55.37	25.00	108.00	24.17	584.05	7.18	0.00	55.37	0.00	0.00	0.00	0.76	552.00	4.88	0.00	0.00	9.44	0.11	77.20	47622.54	9073245.00	
36.00	775.00	672.00	0.00	552.00	28184.00	0.68	1.36	2.70	837.00	28184.00	51.06	25.00	83.00	17.19	295.38	5.46	0.00	51.06	0.00	0.00	0.00	0.72	552.00	4.88	0.02	0.00	9.15	0.10	53.14	1276.02	1901927.00	
37.00	1159.00	264.00	0.00	550.00	45648.00	0.62	1.27	0.84	891.00	45648.00	83.00	25.00	159.00	40.07	1605.39	10.42	0.00	83.00	0.00	0.00	0.00	0.74	550.00	4.86	0.04	0.00	9.72	0.04	189.42	49417.77	62667052.00	
38.00	697.00	619.00	0.00	547.00	34861.00	0.48	1.14	2.51	729.00	34861.00	63.73	22.00	115.00	25.48	649.03	7.77	0.00	63.73	0.00	0.00	0.00	0.69	547.00	4.84	0.04	0.00	9.55	0.09	95.07	5893.07	10600044.00	
39.00	987.00	734.00	0.00	547.00	34432.00	0.66	1.34	2.24	841.00	34432.00	62.95	24.00	117.00	27.63	763.37	7.34	0.00	62.95	0.00	0.00	0.00	0.75	547.00	4.84	0.04	0.00	9.56	0.07	115.09	46308.35	14908002.00	
40.00	719.00	627.00	0.00	541.00	29903.00	0.79	1.61	2.46	754.00	29903.00	55.27	22.00	92.00	19.34	374.05	6.68	0.00	55.27	0.00	0.00	0.00	0.78	541.00	4.78	0.02	0.00	9.32	0.15	89.80	732.87	2943843.75	
41.00	1141.00	840.00	0.00	539.00	22173.00	0.75	1.51	1.91	690.00	22173.00	41.14	21.00	59.00	10.07	101.41	2.98	0.00	41.14	0.00	0.00	0.00	0.77	539.00	4.77	0.02	0.00	8.31	0.22	13.22	-884.39	224094.48	
42.00	985.00	440.00	0.00	538.00	31850.00	0.83	1.81	2.54	810.00	31850.00	59.20	22.00	115.00	28.65	820.60	8.80	0.00	59.20	0.00	0.00	0.00	0.82	538.00	4.76	0.02	0.00	9.44	0.07	179.95	34454.38	14188969.00	
43.00	1228.00	751.00	0.00	534.00	26104.00	0.65	1.32	0.87	650.00	26104.00	48.88	24.00	91.00	18.62	346.77	5.70	0.00	48.88	0.00	0.00	0.00	0.73	534.00	4.72	0.01	0.00	9.09	0.15	29.56	22006.82	3506633.25	
44.00	25.00	370.00	0.00	531.00	39061.00	0.44	1.11	1.64	648.00	39061.00	73.56	25.00	135.00	31.80	1010.98	8.97	0.00	73.56	0.00	0.00	0.00	0.71	531.00	4.70	0.02	0.00	9.56	0.09	90.28	-4567.79	24417040.00	
45.00	437.00	274.00	0.00	530.00	35438.00	0.66	1.34	3.10	690.00	35438.00	66.86	25.00	117.00	27.45	753.48	8.23	0.00	66.86	0.00	0.00	0.00	0.70	530.00	4.69	0.02	0.00	9.48	0.14	59.08	8115.75	13768722.00	
46.00	838.00	521.00	0.00	530.00	30098.00	0.73	1.45	1.54	682.00	30098.00	56.79	25.00	95.00	20.44	417.82	6.25	0.00	56.79	0.00	0.00	0.00	0.72	530.00	4.69	0.02	0.00	9.33	0.11	56.22	-453.96	3872218.25	
47.00	746.00	475.00	0.00	527.00	33326.00	0.44	1.11	2.73	756.00	33326.00	63.24	24.00	106.00	22.08	487.49	6.72	0.00	63.24	0.00	0.00	0.00	0.71	527.00	4.66	0.04	0.00	9.38	0.11	78.69	-8988.84	5490048.00	
48.00	1274.00	508.00	0.00	527.00	34096.00	0.64	1.30	2.65	672.00	34096.00	64.70	25.00	127.00	31.72	1006.09	7.56	0.00	64.70	0.00	0.00	0.00	0.73	527.00	4.66	0.02	0.00	9.55	0.09	110.62	82992.89	23936746.00	
49.00	560.00	33.00	0.00	526.00	33383.00	0.73	1.47	2.33	729.00	33383.00	63.47	22.00	118.00	27.21	740.17	8.70	0.00	63.47	0.00	0.00	0.00	0.75	526.00	4.65	0.01	0.00	9.56	0.11	130.35	20284.39	11856412.00	
50.00	838.00	136.00	0.00	526.00	42035.00	0.76	1.55	2.26	700.00	42035.00	79.91	25.00	181.00	43.33	1877.69	13.73	0.00	79.91	0.00	0.00	0.00	0.76	526.00	4.65	0.00	0.00	9.64	0.05	344.73	289394.88	101437816.00	
51.00	1052.00	496.00	0.00	522.00	29700.00	0.70	1.41	2.49	675.00	29700.00	56.90	25.00	106.00	23.96	573.92	7.62	0.00	56.90	0.00	0.00	0.00	0.73	522.00	4.62	0.00	0.00	9.46	0.07	92.71	26298.59	7713223.00	
52.00	326.00	682.00	0.00	520.00	31696.00	0.48	1.14	2.37	625.00	31696.00	60.95	25.00	115.00	25.68	659.39	8.17	0.00	60.95	0.00	0.00	0.00	0.70	520.00	4.60	0.00	0.00	9.47	0.10	85.70	37209.48	10987146.00	
53.00	806.00	800.00	0.00	520.00	28897.00	0.79	1.64	2.52	725.00	28897.00	55.57	25.00	106.00	23.02	530.10	7.60	0.00	55.57	0.00	0.00	0.00	0.77	520.00	4.60	0.00	0.00	9.45	0.07	100.53	26320.94	6706783.00	
54.00	990.00	332.00	0.00	519.00	39558.00	0.48	1.14	3.02	725.00	39558.00	76.22	23.00	133.00	34.30	1176.60	8.91	0.00	76.22	0.00	0.00	0.00	0.75	519.00	4.59	0.05	0.00	9.51	0.07	146.47	-22166.69	30569440.00	
55.00	1331.00	732.00	0.00	519.00	22792.00	0.63	1.28	2.44	650.00	22792.00	43.92	25.00	73.00	14.00	195.94	4.52	0.00	43.92	0.00	0.00	0.00	0.71	519.00	4.59	0.00	0.00	8.92	0.15	31.06	5035.31	900887.06	
56.00	340.00	423.00	0.00	517.00	27688.00	0.51	1.16	2.76	624.00	27688.00	53.56	21.00	100.00	21.11	445.83	6.33	0.00	53.56	0.00	0.00	0.00	0.70	517.00	4.57	0.01	0.00	9.31	0.09	55.73	23399.34	5325241.50	
57.00	545.00	823.00	0.00	515.00	30776.00	0.61	1.26	2.46	784.00	30776.00	59.76	25.00	105.00	23.24	540.28	7.30	0.00	59.76	0.00	0.00	0.00	0.70	515.00	4.55	0.02	0.00	9.39	0.07	94.16	13297.56	6684149.50	
58.00	1296.00	638.00	0.00	514.00	33167.00	0.65	1.32	1.23	648.00	33167.00	64.53	22.00	123.00	26.92	724.92	8.29	0.00	64.53	0.00	0.00	0.00	0.72	514.00	4.54	0.04	0.00	9.44	0.11	61.91	41039.34	14648244.00	
59.00	507.00	232.00	0.00	513.00	20429.00	0.73	1.46	3.13	630.00	20429.00	39.82	23.00	64.00	11.19	125.16	3.68	0.00	39.82	0.00	0.00	0.00	0.72	513.00	4.54	0.00	0.00	8.56	0.23	19.10	2854.55	379697.00	
60.00	188.00	641.00	0.00	512.00	33203.00	0.67	1.35	2.36	675.00	33203.00	64.85	25.00	120.00	27.52	757.55	8.61	0.00	64.85	0.00	0.00	0.00	0.73	512.00	4.53	0.02	0.00	9.52	0.10	126.16	29938.95	13649999.00	
61.00	351.00	100.00	0.00	510.00	36015.00	0.30	1.05	0.26	624.00	36015.00	70.62	24.00	130.00	31.51	992.75	9.51	0.00	70.62	0.00	0.00	0.00	0.70	510.00	4.51	0.02	0.00	9.50	0.07	116.70	22619.92	22903314.00	
62.00	1298.00	663.00	0.00	507.00	23979.00	0.59	1.24	2.10	675.00	23979.00	47.30	22.00	82.00	15.79	249.48	4.91	0.00	47.30	0.00	0.00	0.00	0.71	507.00	4.48	0.03	0.00	9.06	0.13	38.21	6882.34	1553881.00	
63.00	1017.00	754.00	0.00	506.00	29527.00	0.68	1.36	1.82	616.00	29527.00	58.35	25.00	110.00	24.64	607.28	8.09	0.00	58.35	0.00	0.00	0.00	0.71	506.00	4.47	0.00	0.00	9.49	0.08	88.50	37616.56	9403536.00	
64.00	1279.00	770.00	0.00	505.00	32019.00	0.49	1.15	0.43	648.00	32019.00	63.40	21.00	112.00	25.62	656.46	8.34	0.00	63.40	0.00	0.00	0.00	0.69	505.00	4.47	0.02	0.00	9.48	0.12	78.25	9906.67	9926438.00	
65.00	483.00	515.00	0.00	504.00	32125.00	0.67	1.34	2.19	702.00	32125.00	63.74	25.00	123.00	28.68	822.34	9.14	0.00	63.74	0.00	0.00	0.00	0.71	504.00	4.46	0.01	0.00	9.53	0.07	133.73	44934.13	15944226.00	
66.00	709.00	668.00	0.00	502.00	24573.00	0.61	1.26	2.55	600.00	24573.00	48.95	23.00	92.00	19.28	371.71	6.01	0.00	48.95	0.00	0.00	0.00	0.71	502.00	4.44	0.01	0.00	9.16	0.10	56.81	20329.87	3739871.25	
67.00	788.00	846.00	0.00	502.00	20796.00	0.74	1.47	2.95	580.00	20796.00	41.43	21.00	63.00	10.73	115.04	3.61	0.00	41.43	0.00	0.00	0.00	0.73	502.00	4.44	0.00	0.00	8.55	0.19	18.44	1040.04	311168.31	
68.00	1078.00	428.00	0.00	499.00	30228.00	0.79	1.62	2.19	672.00	30228.00	60.58	25.00	104.00	24.07	579.35	8.45	0.00	60.58	0.00	0.00	0.00	0.76	499.00	4.41	0.00	0.00	9.38	0.09	125.91	5692.11	6792736.00	
69.00	883.00	729.00	0.00	497.00	34842.00	0.68	1.36	2.08	700.00	34842.00	70.10	25.00	120.00	27.85	775.82	8.80	0.00	70.10	0.00	0.00	0.00	0.72	497.00	4.39	0.03	0.00	9.47	0.07	144.54	-13767.25	13183386.00	
70.00	974.00	16.00	0.00	491.00	32897.00	0.24	1.03	0.08	675.00	32897.00	67.00	25.00	132.00	31.44	988.26	9.33	0.00	67.00	0.00	0.00	0.00	0.68	491.00	4.34	0.03	0.00	9.49	0.11	95.12	77932.28	26635160.00	
71.00	1183.00	220.00	0.00	491.00	27903.00	0.78	1.60	2.48	756.00	27903.00	56.83	25.00	100.00	22.01	484.24	7.46	0.00	56.83	0.00	0.00	0.00	0.75	491.00	4.34	0.02	0.00	9.39	0.08	107.62	13755.00	5236234.50	
72.00	756.00	343.00	0.00	491.00	37436.00	0.59	1.24	2.49	575.00	37436.00	76.24	21.00	135.00	34.01	1156.54	10.53	0.00	76.24	0.00	0.00	0.00	0.71	491.00	4.34	0.02	0.00	9.55	0.09	202.24	-37317.57	28226682.00	
73.00	78.00	480.00	0.00	489.00	34666.00	0.72	1.44	2.53	648.00	34666.00	70.89	25.00	133.00	32.95	1085.72	10.92	0.00	70.89	0.00	0.00	0.00	0.72	489.00	4.32	0.00	0.00	9.57	0.07	196.01	41629.36	25842698.00	
74.00	100.00	134.00	0.00	486.00	37009.00	0.65	1.31	3.02	567.00	37009.00	76.15	24.00	190.00	44.23	1955.99	13.49	0.00	76.15	0.00	0.00	0.00	0.70	486.00	4.30	0.01	0.00	9.61	0.05	298.42	418877.91	129193288.00	
75.00	398.00	159.00	0.00	485.00	38401.00	0.41	1.10	2.30	576.00	38401.00	79.18	25.00	158.00	40.50	1640.05	12.92	0.00	79.18	0.00	0.00	0.00	0.69	485.00	4.29	0.00	0.00	9.53	0.06	218.92	105197.09	63143080.00	
76.00	1273.00	463.00	0.00	485.00	29991.00	0.65	1.32	2.18	598.00	29991.00	61.84	25.00	107.00	24.26	588.39	8.40	0.00	61.84	0.00	0.00	0.00	0.70	485.00	4.29	0.00	0.00	9.43	0.09	106.84	5130.08	7362923.00	
77.00	998.00	712.00	0.00	484.00	42929.00	0.72	1.44	2.61	768.00	42929.00	88.70	24.00	154.00	38.78	1503.83	10.50	0.00	88.70	0.00	0.00	0.00	0.73	484.00	4.28	0.07	0.00	9.56	0.05	258.00	-100997.48	54219604.00	
78.00	1315.00	135.00	0.00	482.00	38562.00	0.80	1.65	2.60	713.00	38562.00	80.00	25.00	160.00	41.10	1689.61	12.59	0.00	80.00	0.00	0.00	0.00	0.78	482.00	4.26	0.02	0.00	9.57	0.05	344.59	104168.02	67080128.00	
79.00	1090.00	398.00	0.00	481.00	29927.00	0.80	1.65	2.60	644.00	29927.00	62.22	25.00	108.00	25.02	626.09	8.97	0.00	62.22	0.00	0.00	0.00	0.76	481.00	4.25	0.00	0.00	9.37	0.08	148.92	-1176.18	7681635.00	
80.00	426.00	419.00	0.00	478.00	33316.00	0.29	1.05	0.61	552.00	33316.00	69.70	23.00	124.00	29.38	863.05	9.53	0.00	69.70	0.00	0.00	0.00	0.68	478.00	4.23	0.02	0.00	9.45	0.10	99.63	2436.00	16959520.00	
81.00	465.00	476.00	0.00	478.00	31955.00	0.68	1.37	2.82	567.00	31955.00	66.85	25.00	121.00	30.09	905.14	9.97	0.00	66.85	0.00	0.00	0.00	0.71	478.00	4.23	0.00	0.00	9.50	0.07	153.31	26291.59	17136826.00	
82.00	641.00	524.00	0.00	478.00	31083.00	0.37	1.08	2.05	624.00	31083.00	65.03	24.00	104.00	23.79	566.05	7.22	0.00	65.03	0.00	0.00	0.00	0.71	478.00	4.23	0.04	0.00	9.31	0.12	93.09	-21952.80	7085902.50	
83.00	191.00	507.00	0.00	477.00	32016.00	0.41	1.10	0.78	576.00	32016.00	67.12	25.00	120.00	27.74	769.55	9.54	0.00	67.12	0.00	0.00	0.00	0.67	477.00	4.22	0.00	0.00	9.41	0.12	100.26	5080.75	13210003.00	
84.00	916.00	325.00	0.00	476.00	31047.00	0.62	1.28	2.10	598.00	31047.00	65.22	25.00	115.00	27.97	782.54	9.17	0.00	65.22	0.00	0.00	0.00	0.69	476.00	4.21	0.01	0.00	9.38	0.09	131.46	16755.11	12518556.00	
85.00	421.00	31.00	0.00	475.00	25460.00	0.60	1.25	1.90	572.00	25460.00	53.60	25.00	84.00	17.24	297.38	4.99	0.00	53.60	0.00	0.00	0.00	0.70	475.00	4.20	0.03	0.00	8.84	0.22	28.30	-7515.88	1930084.38	
86.00	983.00	36.00	0.00	475.00	28478.00	0.68	1.36	2.42	625.00	28478.00	59.95	25.00	113.00	25.53	651.63	8.12	0.00	59.95	0.00	0.00	0.00	0.71	475.00	4.20	0.02	0.00	9.43	0.09	103.30	41397.20	11092902.00	
87.00	207.00	737.00	0.00	474.00	23085.00	0.28	1.04	1.95	576.00	23085.00	48.70	25.00	88.00	17.90	320.53	5.79	0.00	48.70	0.00	0.00	0.00	0.67	474.00	4.19	0.00	0.00	9.08	0.17	39.97	17724.79	2839214.00	
88.00	905.00	359.00	0.00	473.00	28229.00	0.70	1.40	2.31	600.00	28229.00	59.68	22.00	117.00	27.68	766.09	8.80	0.00	59.68	0.00	0.00	0.00	0.71	473.00	4.18	0.01	0.00	9.40	0.08	130.99	58484.76	14598615.00	
89.00	901.00	709.00	0.00	473.00	31550.00	0.75	1.50	2.22	672.00	31550.00	66.70	25.00	112.00	25.71	661.22	8.28	0.00	66.70	0.00	0.00	0.00	0.73	473.00	4.18	0.03	0.00	9.42	0.09	141.14	-15249.15	8953553.00	
90.00	752.00	365.00	0.00	470.00	30654.00	0.70	1.40	2.36	600.00	30654.00	65.22	25.00	127.00	27.70	767.20	8.79	0.00	65.22	0.00	0.00	0.00	0.73	470.00	4.16	0.02	0.00	9.38	0.07	132.76	27532.25	14328983.00	
91.00	858.00	300.00	0.00	467.00	33120.00	0.70	1.40	2.32	600.00	33120.00	70.92	22.00	155.00	36.02	1297.20	11.23	0.00	70.92	0.00	0.00	0.00	0.73	467.00	4.13	0.03	0.00	9.53	0.05	233.92	176904.36	51480936.00	
92.00	1142.00	481.00	0.00	466.00	32124.00	0.66	1.34	2.15	648.00	32124.00	68.94	25.00	131.00	32.61	1063.71	10.60	0.00	68.94	0.00	0.00	0.00	0.69	466.00	4.12	0.02	0.00	9.40	0.06	180.51	58815.18	25415250.00	
93.00	464.00	736.00	0.00	466.00	30003.00	0.69	1.38	2.31	576.00	30003.00	64.38	25.00	114.00	26.94	725.54	9.26	0.00	64.38	0.00	0.00	0.00	0.71	466.00	4.12	0.00	0.00	9.39	0.08	135.81	15051.35	11054028.00	
94.00	528.00	839.00	0.00	464.00	26609.00	0.52	1.17	3.14	780.00	26609.00	57.35	25.00	105.00	21.69	470.46	6.48	0.00	57.35	0.00	0.00	0.00	0.66	464.00	4.10	0.05	0.00	9.19	0.07	76.72	13166.82	5622922.00	
95.00	1105.00	64.00	0.00	463.00	32819.00	0.67	1.35	2.29	600.00	32819.00	70.88	22.00	142.00	34.52	1191.75	11.44	0.00	70.88	0.00	0.00	0.00	0.70	463.00	4.09	0.00	0.00	9.51	0.07	206.27	74681.81	33649492.00	
96.00	711.00	340.00	0.00	463.00	32682.00	0.76	1.55	0.20	570.00	32682.00	70.59	25.00	125.00	31.77	1009.20	8.59	0.00	70.59	0.00	0.00	0.00	0.71	463.00	4.09	0.02	0.00	9.34	0.15	51.50	40529.21	24027678.00	
97.00	336.00	632.00	0.00	463.00	34174.00	0.63	1.29	2.21	575.00	34174.00	73.81	25.00	138.00	34.75	1207.27	11.65	0.00	73.81	0.00	0.00	0.00	0.69	463.00	4.09	0.00	0.00	9.46	0.08	200.74	49016.54	32607202.00	
98.00	1370.00	89.00	0.00	462.00	31021.00	0.70	1.40	2.41	600.00	31021.00	67.15	25.00	136.00	32.35	1046.35	10.77	0.00	67.15	0.00	0.00	0.00	0.70	462.00	4.09	0.01	0.00	9.50	0.06	200.02	68028.87	25029732.00	
99.00	1025.00	624.00	0.00	461.00	23738.00	0.89	2.17	2.02	704.00	23738.00	51.49	22.00	86.00	17.57	308.63	7.36	0.00	51.49	0.00	0.00	0.00	0.83	461.00	4.08	0.01	0.00	9.20	0.11	115.98	2188.48	1835647.12	
100.00	101.00	291.00	0.00	460.00	15100.00	0.67	1.34	1.60	609.00	15100.00	32.83	25.00	49.00	6.03	36.41	1.99	0.00	32.83	0.00	0.00	0.00	0.68	460.00	4.07	0.03	0.01	7.35	0.35	6.52	964.29	43024.08	
101.00	1147.00	284.00	0.00	456.00	36546.00	0.56	1.21	2.28	624.00	36546.00	80.14	24.00	134.00	34.05	1159.21	10.19	0.00	80.14	0.00	0.00	0.00	0.69	456.00	4.03	0.05	0.00	9.32	0.06	229.33	-75191.13	27150224.00	
102.00	999.00	310.00	0.00	456.00	29635.00	0.70	1.40	1.90	594.00	29635.00	64.99	25.00	107.00	25.27	638.40	8.00	0.00	64.99	0.00	0.00	0.00	0.70	456.00	4.03	0.02	0.00	9.31	0.07	117.67	-14411.79	8217864.50	
